dataset_name	uuid	system	path
TCGA-AR-A0TV.ATAC-Seq.T.hg38	8f5e1118-6d34-465a-8d30-f2bf62a41db2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/8f5e1118-6d34-465a-8d30-f2bf62a41db2/54e3f2a9-11be-4205-b7f9-3a02fd1f11b8_atacseq_gdc_realn.bam
TCGA-AR-A0U0-01A-11D-A10G-09.wxs.T.hg38	f674788b-36a5-4c09-9289-11e688723455	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f674788b-36a5-4c09-9289-11e688723455/TCGA-AR-A0U0-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam
TCGA-AR-A0U0-10A-01D-A10G-09.wxs.N.hg38	c840026b-94da-4888-bbc9-e5415434613d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c840026b-94da-4888-bbc9-e5415434613d/TCGA-AR-A0U0-10A-01D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING_gdc_realn.bam
TCGA-AY-A54L-01A-11D-A28G-10.wxs.T.hg38	dddfc4da-ee8e-4e11-8ee8-4be731c4abb7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/dddfc4da-ee8e-4e11-8ee8-4be731c4abb7/TCGA-AY-A54L-01A-11D-A28G-10_Illumina_gdc_realn.bam
TCGA-AY-A54L-10A-01D-A28G-10.wxs.N.hg38	75c82da6-715d-42b0-a38f-841623f75d67	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/75c82da6-715d-42b0-a38f-841623f75d67/TCGA-AY-A54L-10A-01D-A28G-10_Illumina_gdc_realn.bam
TCGA-AY-A54L.ATAC-Seq.T.hg38	3f8d9583-40ab-4fe1-8670-bfd66c3bd01a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/3f8d9583-40ab-4fe1-8670-bfd66c3bd01a/827122b7-d85e-4b7e-bf91-0667e7c577c9_atacseq_gdc_realn.bam
TCGA-B1-A47N-01A-11D-A25F-10.wxs.T.hg38	9acd564a-68c6-406f-8cd2-e851a6c7246d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9acd564a-68c6-406f-8cd2-e851a6c7246d/TCGA-B1-A47N-01A-11D-A25F-10_Illumina_gdc_realn.bam
TCGA-B1-A47N-10A-01D-A25F-10.wxs.N.hg38	0525865a-51cf-4fee-a739-17c55ab922a2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/0525865a-51cf-4fee-a739-17c55ab922a2/TCGA-B1-A47N-10A-01D-A25F-10_Illumina_gdc_realn.bam
TCGA-B1-A47N.ATAC-Seq.T.hg38	cc8206aa-d13b-4bf1-976a-faaf04e7b562	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/cc8206aa-d13b-4bf1-976a-faaf04e7b562/62714819-62c9-421d-a99d-7eaf6f4314b7_atacseq_gdc_realn.bam
TCGA-B2-A4SR.ATAC-Seq.T.hg38	ece7c8f2-fc64-4e12-8cef-092d6c1c2524	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ece7c8f2-fc64-4e12-8cef-092d6c1c2524/bb6daff6-703a-4c87-b8b8-d332485696dd_atacseq_gdc_realn.bam
TCGA-B5-A0JN-01A-11D-A10B-09.wxs.T.hg38	6ba3c708-d7b3-4262-92b6-2fd325347148	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6ba3c708-d7b3-4262-92b6-2fd325347148/TCGA-B5-A0JN-01A-11D-A10B-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam
TCGA-B5-A0JN-10A-01D-A10O-09.wxs.N.hg38	a9713527-7e1c-4b54-abd8-6c2379b4f9d2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/a9713527-7e1c-4b54-abd8-6c2379b4f9d2/TCGA-B5-A0JN-10A-01D-A10O-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam
TCGA-B5-A0JN.ATAC-Seq.T.hg38	2e8bef3e-fe8e-4ebf-8955-db2a5cbe1b52	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/2e8bef3e-fe8e-4ebf-8955-db2a5cbe1b52/a0098640-40c0-46b8-98e1-68d97dac69d6_atacseq_gdc_realn.bam
TCGA-B5-A0K9-01A-21D-A10O-09.wxs.T.hg38	e65361c9-e08b-409a-8b8c-fe0ef4e73bfd	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/e65361c9-e08b-409a-8b8c-fe0ef4e73bfd/TCGA-B5-A0K9-01A-21D-A10O-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam
TCGA-B5-A0K9-10A-02D-A10B-09.wxs.N.hg38	3f857a25-f9e4-4140-a811-cc26f0586cbe	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3f857a25-f9e4-4140-a811-cc26f0586cbe/TCGA-B5-A0K9-10A-02D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-B5-A0K9.ATAC-Seq.T.hg38	94ecfc8d-9206-42db-8a79-b31c57705f8a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/94ecfc8d-9206-42db-8a79-b31c57705f8a/0338ad51-21c2-4607-a60e-099fbe0693ba_atacseq_gdc_realn.bam
TCGA-B5-A11Y-01A-21D-A10M-09.wxs.T.hg38	35dc794d-bd24-4fa0-9994-4d5d26aee43b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/35dc794d-bd24-4fa0-9994-4d5d26aee43b/TCGA-B5-A11Y-01A-21D-A10M-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam
TCGA-B5-A11Y-10A-01D-A10M-09.wxs.N.hg38	78928b83-26fd-4de8-acd0-140a65a7978a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/78928b83-26fd-4de8-acd0-140a65a7978a/TCGA-B5-A11Y-10A-01D-A10M-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-B8-A54F-01A-11D-A25V-10.wxs.T.hg38	8518c761-bccd-4ee4-a0db-8fb1fac70e67	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/8518c761-bccd-4ee4-a0db-8fb1fac70e67/TCGA-B8-A54F-01A-11D-A25V-10_Illumina_gdc_realn.bam
TCGA-B8-A54F-10A-01D-A25V-10.wxs.N.hg38	ac976465-2bb3-46fa-90d9-64fa5bdb5229	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ac976465-2bb3-46fa-90d9-64fa5bdb5229/TCGA-B8-A54F-10A-01D-A25V-10_Illumina_gdc_realn.bam
TCGA-B8-A8YJ-01A-13D-A38X-10.wxs.T.hg38	57ccd9f8-9381-45e8-b863-5d33c68ca16f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/57ccd9f8-9381-45e8-b863-5d33c68ca16f/TCGA-B8-A8YJ-01A-13D-A38X-10_Illumina_gdc_realn.bam
TCGA-B8-A8YJ-10A-01D-A38X-10.wxs.N.hg38	fdea2f95-673f-48e9-b497-55b20464afd8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/fdea2f95-673f-48e9-b497-55b20464afd8/TCGA-B8-A8YJ-10A-01D-A38X-10_Illumina_gdc_realn.bam
TCGA-B9-A44B-01A-11D-A25F-10.wxs.T.hg38	d6d451cc-13e9-4dff-bae0-5b200b38bac9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/d6d451cc-13e9-4dff-bae0-5b200b38bac9/TCGA-B9-A44B-01A-11D-A25F-10_Illumina_gdc_realn.bam
TCGA-B9-A44B-10A-01D-A25F-10.wxs.N.hg38	afb87855-dab7-40df-9093-9c3eb1fa6590	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/afb87855-dab7-40df-9093-9c3eb1fa6590/TCGA-B9-A44B-10A-01D-A25F-10_Illumina_gdc_realn.bam
TCGA-B9-A44B.ATAC-Seq.T.hg38	3b9def5f-8587-4723-a047-467b13045084	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/3b9def5f-8587-4723-a047-467b13045084/771d55bb-089f-4313-9cb2-dc95469eeebe_atacseq_gdc_realn.bam
TCGA-B9-A5W9-01A-11D-A28G-10.wxs.T.hg38	f9d8e93f-84b2-4d19-ba18-a5c06ad9c32b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f9d8e93f-84b2-4d19-ba18-a5c06ad9c32b/TCGA-B9-A5W9-01A-11D-A28G-10_Illumina_gdc_realn.bam
TCGA-B9-A5W9-10A-01D-A28G-10.wxs.N.hg38	92049dd6-0bfb-42a9-9fb0-84d8813ac8da	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/92049dd6-0bfb-42a9-9fb0-84d8813ac8da/TCGA-B9-A5W9-10A-01D-A28G-10_Illumina_gdc_realn.bam
TCGA-B9-A5W9.ATAC-Seq.T.hg38	2a66d06f-3509-4e3a-9ffd-affed46cee8d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/2a66d06f-3509-4e3a-9ffd-affed46cee8d/2aeeb619-dcc0-4cff-b4c4-40a721519402_atacseq_gdc_realn.bam
TCGA-B9-A8YI-01A-21D-A36X-10.wxs.T.hg38	c6183a6e-9e5e-48f1-bfca-596fbb01a272	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c6183a6e-9e5e-48f1-bfca-596fbb01a272/TCGA-B9-A8YI-01A-21D-A36X-10_Illumina_gdc_realn.bam
TCGA-B9-A8YI-10A-01D-A370-10.wxs.N.hg38	173f173a-b54c-496f-81c7-a2b1f9e75d0c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/173f173a-b54c-496f-81c7-a2b1f9e75d0c/TCGA-B9-A8YI-10A-01D-A370-10_Illumina_gdc_realn.bam
TCGA-B9-A8YI.ATAC-Seq.T.hg38	adb04d44-4c44-4cb9-99bd-feb33db1081a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/adb04d44-4c44-4cb9-99bd-feb33db1081a/e9da549e-9ec2-4342-b026-914f73b8ff89_atacseq_gdc_realn.bam
TCGA-BA-A4IH-01A-11D-A25Y-08.wxs.T.hg38	4ab4f5a6-5aac-434f-b3f2-78cf70bc52f8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4ab4f5a6-5aac-434f-b3f2-78cf70bc52f8/C495.TCGA-BA-A4IH-01A-11D-A25Y-08.2_gdc_realn.bam
TCGA-BA-A4IH-10A-01D-A25Y-08.wxs.N.hg38	73fbad5c-543f-49a3-8c53-1ac7aa4aeaa4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/73fbad5c-543f-49a3-8c53-1ac7aa4aeaa4/C495.TCGA-BA-A4IH-10A-01D-A25Y-08.2_gdc_realn.bam
TCGA-BA-A8YP-01A-11D-A391-08.wxs.T.hg38	9c5b9a21-10c4-4f1b-95ca-1be66407e09a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9c5b9a21-10c4-4f1b-95ca-1be66407e09a/C495.TCGA-BA-A8YP-01A-11D-A391-08.2_gdc_realn.bam
TCGA-BA-A8YP-10A-01D-A394-08.wxs.N.hg38	b94e613d-a6a0-4e08-8d51-9abf28cea8d7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b94e613d-a6a0-4e08-8d51-9abf28cea8d7/C495.TCGA-BA-A8YP-10A-01D-A394-08.2_gdc_realn.bam
TCGA-BC-A5W4-01A-11D-A28X-10.wxs.T.hg38	c2eeef19-d6f6-48d6-8c79-fb27b981bafc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c2eeef19-d6f6-48d6-8c79-fb27b981bafc/TCGA-BC-A5W4-01A-11D-A28X-10_Illumina_gdc_realn.bam
TCGA-BC-A5W4-10A-01D-A28X-10.wxs.N.hg38	43c236b9-051c-4aef-891b-63263fd92ea0	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/43c236b9-051c-4aef-891b-63263fd92ea0/TCGA-BC-A5W4-10A-01D-A28X-10_Illumina_gdc_realn.bam
TCGA-BC-A5W4.ATAC-Seq.T.hg38	60bb0f7e-947d-4989-9927-04e09ac02f54	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/60bb0f7e-947d-4989-9927-04e09ac02f54/e28a7045-113f-4c83-bfba-d259911660b8_atacseq_gdc_realn.bam
TCGA-BC-A8YO-01A-11D-A36X-10.wxs.T.hg38	cfdc0448-9b44-4073-9c5f-0dcede89ff3b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/cfdc0448-9b44-4073-9c5f-0dcede89ff3b/TCGA-BC-A8YO-01A-11D-A36X-10_Illumina_gdc_realn.bam
TCGA-BC-A8YO-10A-01D-A370-10.wxs.N.hg38	07c69c19-ba9d-4f6d-966e-7591fd96f9b1	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/07c69c19-ba9d-4f6d-966e-7591fd96f9b1/TCGA-BC-A8YO-10A-01D-A370-10_Illumina_gdc_realn.bam
TCGA-BG-A0M8-01A-12D-A10B-09.wxs.T.hg38	d26fa637-4baf-4ce2-a4b4-8ff433c2091f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/d26fa637-4baf-4ce2-a4b4-8ff433c2091f/TCGA-BG-A0M8-01A-12D-A10B-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam
TCGA-BG-A0M8-10A-01D-A10O-09.wxs.N.hg38	3bd4619a-cf4a-4697-b01a-f075554dce35	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3bd4619a-cf4a-4697-b01a-f075554dce35/TCGA-BG-A0M8-10A-01D-A10O-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam
TCGA-BG-A0M8.ATAC-Seq.T.hg38	c9fec1a5-251d-499a-bb3a-52e163f94aff	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/c9fec1a5-251d-499a-bb3a-52e163f94aff/8cc8e658-55b2-441e-8853-61c88d44ede6_atacseq_gdc_realn.bam
TCGA-BG-A0MS-01A-11D-A10B-09.wxs.T.hg38	71453c8e-0c64-4b00-9cfd-f5d0f6292cf5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/71453c8e-0c64-4b00-9cfd-f5d0f6292cf5/TCGA-BG-A0MS-01A-11D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BG-A0MS-10A-02W-A10C-09.wxs.N.hg38	4bdaf9de-2e96-4d9a-8926-a685e74ecda5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4bdaf9de-2e96-4d9a-8926-a685e74ecda5/TCGA-BG-A0MS-10A-02W-A10C-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BG-A0RY-01A-11D-A10B-09.wxs.T.hg38	c87e1a35-c2ca-412b-955e-22db8c960819	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c87e1a35-c2ca-412b-955e-22db8c960819/TCGA-BG-A0RY-01A-11D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BG-A0RY-10A-02D-A10B-09.wxs.N.hg38	ff49f340-6e88-4e2f-9feb-c75fc8085542	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ff49f340-6e88-4e2f-9feb-c75fc8085542/TCGA-BG-A0RY-10A-02D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BH-A0C1-01B-11D-A12B-09.wxs.T.hg38	2256e96e-f879-407e-99b1-74ef5792c919	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/2256e96e-f879-407e-99b1-74ef5792c919/TCGA-BH-A0C1-01B-11D-A12B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BH-A0C1-10A-01D-A12B-09.wxs.N.hg38	6eb26cc0-35aa-4e74-bf63-cc76961f9db2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6eb26cc0-35aa-4e74-bf63-cc76961f9db2/TCGA-BH-A0C1-10A-01D-A12B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BH-A0C1.ATAC-Seq.T.hg38	faf7d80d-25bc-4211-a2d5-0d6546228af4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/faf7d80d-25bc-4211-a2d5-0d6546228af4/f923dd8c-d382-43cc-b253-ccc05ee22a54_atacseq_gdc_realn.bam
TCGA-BH-A0DL.ATAC-Seq.T.hg38	73ba2c03-c49f-41cc-91b5-9946e9782a8c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/73ba2c03-c49f-41cc-91b5-9946e9782a8c/6728e859-cd62-49d9-8f89-0bb3d17ae6b1_atacseq_gdc_realn.bam
TCGA-BH-A0E0.ATAC-Seq.T.hg38	2cfaa6a2-d15c-47f5-b4f0-6b1c052b04e4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/2cfaa6a2-d15c-47f5-b4f0-6b1c052b04e4/046abc0e-b5f5-48b4-9d34-17a17aa7f880_atacseq_gdc_realn.bam
TCGA-BH-A0EE-01A-11W-A050-09.wxs.T.hg38	61beb487-e9de-4d45-8d2d-793e12369248	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/61beb487-e9de-4d45-8d2d-793e12369248/TCGA-BH-A0EE-01A-11W-A050-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BH-A0EE-10A-01W-A055-09.wxs.N.hg38	aad46abb-c958-4351-b578-98e131ed69a9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/aad46abb-c958-4351-b578-98e131ed69a9/TCGA-BH-A0EE-10A-01W-A055-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BH-A0EE.ATAC-Seq.T.hg38	4db88370-5c70-4eb2-83f8-9822611a0d56	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/4db88370-5c70-4eb2-83f8-9822611a0d56/1bdd5f44-fe98-41c7-8eb4-db22b8154315_atacseq_gdc_realn.bam
TCGA-BH-A0HP-01A-12D-A099-09.wxs.T.hg38	7f8551d5-ed75-4bfc-882c-c4f00413912b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7f8551d5-ed75-4bfc-882c-c4f00413912b/TCGA-BH-A0HP-01A-12D-A099-09_IlluminaGA-DNASeq_exome_2_gdc_realn.bam
TCGA-BH-A0HP-10A-01D-A099-09.wxs.N.hg38	523376eb-0bc6-49d6-99ec-d4dc7e46a171	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/523376eb-0bc6-49d6-99ec-d4dc7e46a171/TCGA-BH-A0HP-10A-01D-A099-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BH-A0HP.ATAC-Seq.T.hg38	bae05441-9232-4bcb-9bab-f6e361430061	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/bae05441-9232-4bcb-9bab-f6e361430061/b0dde559-618f-43ce-9ccf-66c744f8e831_atacseq_gdc_realn.bam
TCGA-BJ-A0Z0-01A-11D-A10S-08.wxs.T.hg38	65ab49e0-440f-43c8-9407-77c1d7e5575b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/65ab49e0-440f-43c8-9407-77c1d7e5575b/C499.TCGA-BJ-A0Z0-01A-11D-A10S-08.5_gdc_realn.bam
TCGA-BJ-A0Z0-10A-01D-A10S-08.wxs.N.hg38	2a59b6ce-a870-4723-acfd-5b41a240abea	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/2a59b6ce-a870-4723-acfd-5b41a240abea/C499.TCGA-BJ-A0Z0-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-BJ-A0Z2-01A-11D-A10S-08.wxs.T.hg38	c80a2a2b-346c-4758-ade4-964d90230a94	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c80a2a2b-346c-4758-ade4-964d90230a94/C499.TCGA-BJ-A0Z2-01A-11D-A10S-08.5_gdc_realn.bam
TCGA-BJ-A0Z2-10A-01D-A10S-08.wxs.N.hg38	d5dc4f65-660b-4dda-9ea4-37cc1f6ae52e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/d5dc4f65-660b-4dda-9ea4-37cc1f6ae52e/C499.TCGA-BJ-A0Z2-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-BJ-A0Z2.ATAC-Seq.T.hg38	2be34ae9-799c-4e54-a9a2-035aa7fc19f7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/2be34ae9-799c-4e54-a9a2-035aa7fc19f7/71dc650d-16c7-46ac-a199-9fad29548e5c_atacseq_gdc_realn.bam
TCGA-BJ-A0Z3-01A-11D-A13W-08.wxs.T.hg38	098e3101-6931-4d1f-ae64-f0ce58b313f4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/098e3101-6931-4d1f-ae64-f0ce58b313f4/C499.TCGA-BJ-A0Z3-01A-11D-A13W-08.3_gdc_realn.bam
TCGA-BJ-A0Z3-10A-01D-A13W-08.wxs.N.hg38	9510ce21-d7aa-4a84-9480-eafaefb10dd2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9510ce21-d7aa-4a84-9480-eafaefb10dd2/C499.TCGA-BJ-A0Z3-10A-01D-A13W-08.3_gdc_realn.bam
TCGA-BJ-A0Z3.ATAC-Seq.T.hg38	0f37cf5e-89b0-4e4f-9020-3b3f16a77fbc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/0f37cf5e-89b0-4e4f-9020-3b3f16a77fbc/ff883a34-10d4-4320-b37c-16fcdd637dbc_atacseq_gdc_realn.bam
TCGA-BJ-A0Z5.ATAC-Seq.T.hg38	4cf1366d-3b7d-4faf-88c8-3cd225d8a86b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/4cf1366d-3b7d-4faf-88c8-3cd225d8a86b/b89606dd-f360-49d9-9f27-bb2efa185bd2_atacseq_gdc_realn.bam
TCGA-BJ-A0ZA-01A-11D-A10S-08.wxs.T.hg38	f81fe759-28e5-4ab6-b6e1-ca08802b4517	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f81fe759-28e5-4ab6-b6e1-ca08802b4517/C499.TCGA-BJ-A0ZA-01A-11D-A10S-08.6_gdc_realn.bam
TCGA-BJ-A0ZA-10A-02D-A10S-08.wxs.N.hg38	df5b17b8-39b9-444b-8798-b361e28b9b1b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/df5b17b8-39b9-444b-8798-b361e28b9b1b/C499.TCGA-BJ-A0ZA-10A-02D-A10S-08.5_gdc_realn.bam
TCGA-BJ-A0ZC-01A-12D-A13W-08.wxs.T.hg38	395d4b6d-c4fa-4cde-8f42-16f46aec66f6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/395d4b6d-c4fa-4cde-8f42-16f46aec66f6/C499.TCGA-BJ-A0ZC-01A-12D-A13W-08.3_gdc_realn.bam
TCGA-BJ-A0ZC-10A-01D-A13W-08.wxs.N.hg38	4a115b1d-c5fe-4e6d-bcfb-a95c7eb0d111	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4a115b1d-c5fe-4e6d-bcfb-a95c7eb0d111/C499.TCGA-BJ-A0ZC-10A-01D-A13W-08.3_gdc_realn.bam
TCGA-BJ-A0ZC.ATAC-Seq.T.hg38	c520dbfd-65a2-4524-8d9a-5498f52cd4d1	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/c520dbfd-65a2-4524-8d9a-5498f52cd4d1/a908353f-9756-4502-bc4b-7427604ec70c_atacseq_gdc_realn.bam
TCGA-BJ-A192-01A-31D-A13W-08.wxs.T.hg38	8887010d-7e63-4bac-bf46-f64a1758ec5a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/8887010d-7e63-4bac-bf46-f64a1758ec5a/C499.TCGA-BJ-A192-01A-31D-A13W-08.3_gdc_realn.bam
TCGA-BJ-A192-10A-01D-A13W-08.wxs.N.hg38	9fa10643-c31e-4787-88c9-065569ba15df	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9fa10643-c31e-4787-88c9-065569ba15df/C499.TCGA-BJ-A192-10A-01D-A13W-08.3_gdc_realn.bam
TCGA-BJ-A192.ATAC-Seq.T.hg38	fe221b7f-7bb4-4577-80ef-50ab7545d592	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/fe221b7f-7bb4-4577-80ef-50ab7545d592/3633f0d0-0fb2-4a57-bb56-40d8d12d9044_atacseq_gdc_realn.bam
TCGA-BJ-A3PU.ATAC-Seq.T.hg38	0d8d06f8-3f46-49ba-bc92-9d19af82d5a6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/0d8d06f8-3f46-49ba-bc92-9d19af82d5a6/2d6f8b2b-2fe3-44f4-9fbf-a89200b579ba_atacseq_gdc_realn.bam
TCGA-BK-A0C9-01A-11W-A027-09.wxs.T.hg38	866e09c3-e9a2-4d79-93b9-c0601e280945	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/866e09c3-e9a2-4d79-93b9-c0601e280945/TCGA-BK-A0C9-01A-11W-A027-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BK-A0C9-10A-01W-A027-09.wxs.N.hg38	dd011a8b-7b82-4e47-90c3-c9bc5b691287	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/dd011a8b-7b82-4e47-90c3-c9bc5b691287/TCGA-BK-A0C9-10A-01W-A027-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-BL-A13J.ATAC-Seq.T.hg38	683e6e83-9ce3-4631-9930-65338ab050f4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/683e6e83-9ce3-4631-9930-65338ab050f4/8e14e214-9e44-4ae5-a2ec-3374ec8f02a9_atacseq_gdc_realn.bam
TCGA-BL-A3JM-01A-12D-A21A-08.wxs.T.hg38	05868a21-07d1-4471-a31a-9571bc053b87	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/05868a21-07d1-4471-a31a-9571bc053b87/C500.TCGA-BL-A3JM-01A-12D-A21A-08.2_gdc_realn.bam
